rx_Mbps-2g,rx_Mbps_avg3-2g,FreeTime_2.4GHz,Load_2.4GHz,rx_Mbps_avg5-2g,rx_Mbps_avg7-2g,rx_Mbps_lag1-2g,RxTime_2.4GHz,tx_Mbps_avg7-2g,rx_Mbps_lag2-2g,tx_Mbps_avg5-2g,rx_Mbps_lag3-2g,tx_pps-2g,tx_Mbps_avg3-2g,rx_pps-2g,tx_Mbps_lag1-2g,tx_Mbps_lag2-2g,tx_Mbps_lag3-2g,tx_Mbps-2g,LastDataUplinkRate,UplinkMCS,LastDataDownlinkRate,rx_Mbps,SignalStrength_avg10,VendorStats.Glitch_2.4GHz,rx_pps,ObssTime_2.4GHz,TxTime_2.4GHz,SignalStrength_avg7,SignalStrength_avg5,UplinkShortGuard
18.177,9.785,40.0,60.0,12.836,21.575,8.612,27.0,16.806,2.566,23.035,7.184,559.6,14.218,1521.0,5.85,30.615,52.571,6.188,286700.0,11.0,286700.0,12.028,-45.6,854.0,946.2,2.0,23.0,-45.29,-45.2,1.0
19.776,16.449,52.0,48.0,15.693,13.526,20.414,21.0,9.455,9.158,5.753,10.78,328.2,4.318,1000.8,1.098,8.494,6.998,3.363,72200.0,7.0,72200.0,9.353,-41.6,662.0,756.0,4.0,20.0,-41.86,-42.2,1.0
29.073,15.62,29.0,71.0,11.147,9.563,7.379,38.0,8.619,10.407,6.341,2.008,524.5,5.819,937.833,6.841,6.156,6.623,4.46,72200.0,7.0,72200.0,23.094,-46.7,875.0,1867.6,9.0,12.0,-46.57,-46.8,1.0
25.079,25.454,51.0,49.0,20.751,17.443,24.017,35.0,2.164,27.266,0.554,12.498,507.4,0.49,789.6,0.311,0.598,0.606,0.56,286700.0,11.0,286700.0,0.025,-45.5,151.0,29.2,3.0,8.0,-45.43,-45.6,1.0
19.247,18.894,40.0,60.0,27.023,27.735,12.968,43.0,16.224,24.468,19.728,41.788,1608.833,25.915,1025.667,34.864,24.923,12.569,17.959,96100.0,9.0,96100.0,0.126,-52.4,226.0,124.4,2.0,13.0,-53.14,-53.8,1.0
11.02,4.978,68.0,32.0,4.746,8.281,0.467,16.0,23.211,3.446,25.789,4.138,800.4,20.402,302.8,28.542,23.943,37.267,8.72,72200.0,7.0,72200.0,9.98,-47.5,1034.0,823.6,6.0,7.0,-47.29,-47.4,400.0
23.073,16.239,5.0,95.0,10.922,7.989,12.666,54.0,11.971,12.979,9.345,5.291,750.2,6.202,1144.2,6.16,4.37,10.403,8.075,72200.0,7.0,72200.0,12.742,-49.6,185.0,1028.6,1.0,36.0,-49.71,-49.8,400.0
4.128,2.929,42.0,58.0,3.841,4.577,0.416,3.0,10.303,4.242,12.915,8.991,1766.2,20.019,404.8,33.397,2.652,1.64,24.009,286700.0,11.0,258000.0,0.074,-39.6,378.0,88.0,1.0,48.0,-39.86,-40.2,1.0
2.707,7.549,71.0,29.0,6.123,7.031,9.047,2.0,30.401,10.894,22.062,2.789,1300.0,20.008,220.8,21.59,18.287,20.307,20.146,96100.0,9.0,96100.0,0.142,-34.5,966.0,146.0,4.0,17.0,-34.43,-34.0,400.0
5.066,9.68,5.0,95.0,5.869,4.317,10.108,2.0,23.135,13.867,23.735,0.149,3290.8,33.681,397.2,30.906,29.67,9.058,40.466,72200.0,7.0,65000.0,0.388,-46.9,894.0,440.2,2.0,82.0,-46.86,-46.8,1.0
4.927,1.777,60.0,40.0,2.69,4.165,0.194,1.0,10.504,0.21,7.968,2.948,299.6,9.451,39.4,12.77,12.644,5.8,2.939,206500.0,8.0,229400.0,0.029,-62.0,1757.0,31.2,7.0,8.0,-62.14,-62.0,1.0
3.787,2.242,78.0,22.0,35.56,57.473,2.565,0.0,25.383,0.375,34.87,75.149,55.0,52.054,317.8,69.041,87.032,17.227,0.088,146200.0,7.0,216600.0,6.153,-62.0,1379.0,454.2,10.0,5.0,-62.0,-62.0,3200.0
11.774,6.455,61.0,39.0,5.366,7.997,0.02,16.0,1.42,7.572,1.543,0.068,178.8,0.7,427.2,0.016,1.87,3.324,0.213,72200.0,7.0,72200.0,8.758,-47.0,958.0,711.4,11.0,6.0,-47.0,-47.0,1.0
13.08,10.962,77.0,23.0,7.477,5.345,11.95,8.0,3.944,7.855,5.032,4.429,77.4,0.11,1118.2,0.122,0.08,10.254,0.128,286700.0,11.0,286700.0,12.758,-39.0,148.0,1085.0,11.0,4.0,-39.0,-39.0,1.0
24.093,17.119,69.0,31.0,10.387,9.556,18.506,14.0,21.527,8.757,20.514,0.284,221.0,9.844,1167.2,0.136,29.132,38.692,0.264,72200.0,7.0,72200.0,8.742,-62.4,1823.0,712.4,3.0,7.0,-62.43,-62.6,400.0
35.306,27.866,3.0,97.0,30.402,27.36,20.806,74.0,17.631,27.485,12.817,46.302,1166.8,12.255,1331.8,16.144,8.986,2.022,11.635,195000.0,8.0,286700.0,2.518,-37.1,269.0,246.8,4.0,13.0,-37.14,-37.2,1.0
1.538,5.376,67.0,33.0,3.79,5.961,6.267,2.0,13.544,8.322,14.157,0.216,791.6,12.633,92.6,11.817,12.12,17.658,13.963,72200.0,7.0,72200.0,1.202,-44.4,744.0,186.6,5.0,21.0,-44.0,-44.0,1.0
8.733,13.273,46.0,54.0,12.772,10.852,17.247,2.0,11.05,13.839,6.638,12.035,904.2,4.585,876.2,1.431,1.88,1.964,10.443,72200.0,7.0,72200.0,1.83,-42.1,1006.0,170.8,3.0,38.0,-42.14,-42.2,1.0
33.254,32.719,5.0,95.0,23.743,19.745,45.337,4.0,34.066,19.565,27.818,7.49,2237.4,16.307,430.6,1.599,30.409,42.534,16.913,72200.0,7.0,72200.0,46.292,-51.0,375.0,3733.0,1.0,86.0,-51.0,-51.0,400.0
11.299,23.256,46.0,54.0,21.587,24.386,27.764,2.0,11.626,30.705,13.41,23.451,1899.4,12.486,1000.2,10.046,4.715,13.067,22.696,72200.0,7.0,72200.0,0.221,-49.4,416.0,253.4,2.0,42.0,-49.57,-50.4,1.0
17.363,21.006,54.0,46.0,15.031,11.784,23.258,32.0,25.643,22.398,25.98,11.381,627.0,16.454,562.8,13.606,29.071,43.835,6.686,206500.0,8.0,243700.0,5.483,-37.6,655.0,442.0,6.0,5.0,-37.86,-38.2,1.0
2.791,9.898,62.0,38.0,9.012,8.743,11.588,1.0,11.318,15.314,10.049,14.437,421.6,9.612,255.0,8.446,16.01,12.052,4.38,270800.0,11.0,286700.0,2.743,-39.5,743.0,253.0,15.0,13.0,-40.0,-40.8,1.0
5.602,8.924,67.0,33.0,8.865,11.418,9.726,4.0,6.253,11.444,7.85,12.127,544.0,7.31,571.333,7.805,7.736,11.417,6.389,65000.0,7.0,72200.0,0.004,-42.5,382.0,4.0,6.0,14.0,-42.43,-42.8,1.0
14.029,18.236,42.0,58.0,14.211,14.016,25.852,2.0,8.49,14.828,10.185,7.461,1034.8,9.339,509.8,6.836,5.813,8.232,15.368,72200.0,7.0,72200.0,11.816,-42.2,916.0,998.167,9.0,37.0,-42.0,-42.2,1.0
5.708,10.118,74.0,26.0,10.686,9.699,10.987,1.0,15.071,13.66,16.105,11.493,680.0,16.288,496.8,20.716,20.773,16.015,7.376,96100.0,9.0,96100.0,0.03,-56.4,480.0,31.0,4.0,19.0,-56.14,-54.2,1.0
41.033,42.234,18.0,82.0,25.614,33.392,44.931,57.0,19.825,40.737,27.119,0.53,1071.2,9.856,759.8,10.338,8.385,58.05,10.846,72200.0,7.0,65000.0,36.196,-49.3,507.0,2918.8,2.0,18.0,-49.43,-49.2,400.0
3.672,2.347,31.0,69.0,5.2,9.931,2.716,20.0,26.937,0.653,34.723,7.708,2662.4,31.051,918.4,33.095,24.957,36.183,35.102,72200.0,7.0,72200.0,2.17,-48.4,154.0,188.4,1.0,41.0,-48.43,-48.6,1.0
9.966,3.796,55.0,45.0,3.203,6.419,0.858,8.0,32.943,0.563,41.675,0.503,2193.6,48.356,1068.8,64.76,50.896,38.825,29.411,1000.0,0.0,286700.0,11.96,-51.0,872.0,981.6,3.0,27.0,-50.86,-50.8,0.0
5.938,11.541,58.0,42.0,19.243,17.727,16.032,4.0,9.682,12.654,6.767,25.524,741.2,9.041,603.8,6.21,12.189,6.321,8.723,258000.0,10.0,286700.0,5.889,-48.7,769.0,505.0,3.0,30.0,-48.57,-48.6,800.0
11.829,14.629,55.0,45.0,10.294,13.05,17.954,21.0,12.57,14.104,13.157,5.049,336.8,6.836,822.4,5.304,11.756,20.967,3.448,72200.0,7.0,72200.0,1.91,-42.5,914.0,159.2,7.0,10.0,-42.71,-42.8,1.0
7.627,6.855,78.0,22.0,13.778,13.981,11.668,4.0,16.952,1.271,15.992,16.298,68.4,12.372,627.0,9.701,27.324,22.954,0.091,1000.0,0.0,286700.0,5.439,-39.3,550.0,457.4,9.0,5.0,-39.43,-40.0,0.0
11.254,19.028,73.0,27.0,19.41,17.491,14.058,7.0,18.618,31.772,12.895,39.608,56.2,0.147,18.0,0.26,0.104,0.292,0.076,72200.0,7.0,72200.0,12.781,-62.9,4905.0,1031.6,2.0,5.0,-62.86,-62.8,400.0
21.325,22.252,51.0,49.0,14.76,10.562,23.356,28.0,3.41,22.075,1.699,7.0,99.667,0.123,1829.333,0.096,0.105,3.492,0.167,129900.0,5.0,229400.0,27.062,-63.2,1152.0,2136.6,6.0,6.0,-63.29,-63.4,1.0
42.456,25.652,61.0,39.0,17.78,17.72,34.304,15.0,5.057,0.196,6.814,0.154,339.4,7.622,3625.2,6.517,12.912,9.469,3.436,72200.0,7.0,72200.0,0.059,-49.4,379.0,66.4,4.0,11.0,-49.29,-49.2,1.0
35.429,29.072,30.0,70.0,19.647,19.778,29.516,56.0,16.8,22.272,16.349,10.27,366.2,2.335,295.8,2.346,3.636,26.654,1.024,286700.0,11.0,286700.0,0.013,-48.0,158.0,17.2,4.0,7.0,-47.29,-46.0,1.0
6.485,10.761,58.0,42.0,13.086,11.743,14.893,3.0,13.559,10.906,13.902,11.449,1714.0,20.75,289.6,22.93,14.524,4.869,24.797,72200.0,7.0,72200.0,5.091,-46.7,391.0,466.6,3.0,30.0,-47.0,-46.4,1.0
0.172,0.19,58.0,42.0,0.912,2.837,0.2,2.0,6.762,0.198,9.032,0.076,791.4,12.921,68.4,14.893,13.191,3.508,10.679,72200.0,7.0,72200.0,0.118,-49.9,548.0,131.0,12.0,21.0,-49.86,-50.0,1.0
1.971,20.697,70.0,30.0,20.344,14.582,12.18,1.0,11.303,47.941,9.325,39.398,830.2,5.816,164.0,7.651,0.18,4.174,9.616,286700.0,11.0,229400.0,1.933,-33.0,816.0,167.2,4.0,21.0,-33.0,-33.0,1.0
0.929,3.188,55.0,45.0,11.113,14.572,0.176,2.0,5.514,8.459,7.638,20.966,917.2,12.53,108.8,19.333,0.579,0.473,17.679,129000.0,10.0,229400.0,0.095,-30.8,1217.0,101.2,7.0,24.0,-31.43,-32.4,1.0
5.307,2.099,46.0,54.0,3.159,7.986,0.581,16.0,23.552,0.41,25.589,0.56,1941.0,34.338,333.0,46.847,28.505,18.236,27.661,219300.0,10.0,286700.0,3.348,-37.9,697.0,300.333,4.0,26.0,-37.29,-37.4,1.0
20.499,16.547,81.0,19.0,15.518,27.141,13.497,8.0,24.209,15.645,30.035,9.406,572.2,11.945,1406.2,16.744,14.615,63.312,4.476,72200.0,7.0,72200.0,3.224,-45.2,280.0,264.167,6.0,5.0,-45.86,-47.0,1.0
26.281,19.908,37.0,63.0,14.94,12.692,20.809,27.0,14.72,12.635,7.998,6.854,590.6,7.013,1151.2,8.794,6.68,9.379,5.565,72200.0,7.0,72200.0,12.578,-43.2,1078.0,1018.5,9.0,11.0,-43.29,-43.6,1.0
14.15,10.87,45.0,55.0,8.832,7.515,7.51,19.0,15.722,10.95,14.37,5.197,1713.8,16.928,1062.4,18.853,13.001,5.576,18.93,96100.0,9.0,96100.0,0.251,-51.6,187.0,247.6,5.0,27.0,-51.14,-51.2,1.0
11.493,5.646,81.0,19.0,7.73,14.489,5.086,1.0,11.028,0.358,11.351,9.72,430.4,14.345,734.2,17.344,22.939,9.459,2.752,286700.0,11.0,286700.0,0.024,-46.5,1365.0,25.8,9.0,5.0,-45.86,-45.8,1.0
20.503,45.465,4.0,96.0,65.43,64.427,41.954,10.0,36.838,73.939,41.746,102.682,4260.8,68.621,887.2,78.049,30.354,1.3,97.46,96100.0,9.0,96100.0,6.79,-34.3,559.0,563.4,1.0,76.0,-33.29,-34.2,1.0
25.67,25.119,32.0,68.0,22.295,20.461,24.546,21.0,6.578,25.142,8.016,30.663,842.8,8.422,324.2,5.683,8.236,10.011,11.348,1000.0,0.0,96100.0,2.34,-49.9,1187.0,256.6,6.0,28.0,-49.57,-49.0,0.0
91.21,44.847,22.0,78.0,33.772,27.082,22.264,51.0,45.038,21.068,50.619,17.034,405.6,39.593,6892.8,56.229,62.026,68.003,0.525,1000.0,0.0,96100.0,15.709,-40.9,547.0,1282.2,6.0,9.0,-41.0,-40.6,0.0
5.639,4.018,54.0,46.0,5.557,5.836,6.235,9.0,10.678,0.179,11.069,4.677,619.8,13.002,83.6,12.154,13.974,10.568,12.879,286700.0,11.0,172000.0,0.071,-31.9,1208.0,78.0,10.0,15.0,-32.0,-32.0,1.0
15.133,15.236,62.0,38.0,10.712,9.285,17.978,16.0,21.513,12.598,26.835,3.491,1360.2,24.186,1028.2,29.739,27.556,28.879,15.263,1000.0,0.0,286700.0,8.772,-48.3,757.0,701.0,2.0,16.0,-48.0,-48.0,0.0
0.084,0.076,79.0,21.0,0.772,1.09,0.067,1.0,3.762,0.077,5.091,3.624,416.4,7.983,94.0,6.339,7.963,1.5,9.648,243700.0,10.0,258000.0,0.072,-31.2,1116.0,82.0,5.0,9.0,-31.0,-30.4,1600.0
12.077,10.708,61.0,39.0,9.777,10.76,8.93,6.0,7.561,11.116,6.774,3.89,739.6,7.337,787.0,4.621,9.353,8.931,8.037,1000.0,0.0,258000.0,8.326,-45.1,234.0,713.8,4.0,23.0,-44.14,-44.2,0.0
8.297,12.535,39.0,61.0,9.36,8.716,18.633,3.0,25.126,10.675,30.878,4.083,2699.8,35.583,1487.2,44.505,30.065,24.98,32.178,96100.0,9.0,96100.0,0.773,-54.4,318.0,836.0,2.0,48.0,-56.57,-58.2,1.0
45.315,74.442,69.0,31.0,55.884,65.773,115.43,1.0,31.183,62.582,35.207,6.307,651.8,12.218,3412.4,0.586,27.139,88.8,8.93,286700.0,11.0,216600.0,34.708,-34.9,298.0,2813.8,7.0,14.0,-35.71,-37.0,1.0
33.138,33.476,33.0,67.0,21.016,17.915,40.898,52.0,31.472,26.392,27.017,0.437,579.0,12.145,49.0,11.68,21.059,52.526,3.695,270800.0,11.0,286700.0,0.02,-28.9,399.0,21.2,4.0,7.0,-28.86,-28.8,1600.0
7.614,23.749,3.0,97.0,22.583,23.92,13.521,4.0,26.68,50.113,27.479,41.247,3559.8,26.874,627.2,36.543,0.104,5.576,43.975,286700.0,11.0,286700.0,9.406,-32.9,236.0,704.6,0.0,89.0,-32.86,-32.8,1.0
8.201,6.133,11.0,89.0,6.2,7.465,9.665,3.0,32.355,0.533,38.131,3.567,3371.4,44.085,711.6,40.623,45.243,37.475,46.39,195000.0,9.0,258000.0,0.072,-36.9,486.0,80.0,1.0,78.0,-36.86,-37.0,1.0
14.355,12.511,41.0,59.0,9.703,9.809,14.377,22.0,19.469,8.802,20.059,10.67,1595.4,22.695,455.8,25.123,11.73,13.607,31.232,72200.0,7.0,72200.0,12.212,-45.5,326.0,1004.6,5.0,26.0,-45.71,-45.8,1.0
12.446,8.615,73.0,27.0,9.427,7.567,4.418,8.0,0.072,8.98,0.083,13.338,67.6,0.09,1033.8,0.053,0.103,0.057,0.113,286700.0,11.0,286700.0,4.51,-32.1,273.0,379.2,9.0,4.0,-32.0,-32.0,1.0
22.923,29.575,32.0,68.0,23.45,21.995,33.771,15.0,8.533,32.032,6.974,20.108,1380.4,7.864,1046.4,4.919,2.701,3.29,15.973,1000.0,0.0,286700.0,5.184,-51.0,608.0,437.6,3.0,43.0,-50.71,-50.6,0.0
0.071,0.084,85.0,15.0,0.937,3.681,0.08,1.0,6.511,0.102,9.07,0.096,445.6,11.137,74.2,13.001,10.119,10.332,10.292,286700.0,11.0,286700.0,0.067,-30.1,961.0,69.8,5.0,6.0,-30.0,-30.0,1.0
32.243,36.036,31.0,69.0,28.567,21.167,44.03,49.0,7.131,31.835,3.499,26.805,221.0,1.32,780.4,0.794,2.904,3.491,0.262,96100.0,9.0,96100.0,1.426,-49.2,167.0,125.0,3.0,16.0,-49.43,-46.8,1.0
14.565,20.597,59.0,41.0,17.23,16.085,14.191,17.0,17.083,33.034,11.843,23.907,304.8,2.508,751.4,2.089,3.166,7.501,2.27,96100.0,9.0,96100.0,8.88,-50.7,380.0,731.2,9.0,8.0,-50.43,-50.0,1.0
0.009,0.01,85.0,15.0,0.01,0.011,0.011,1.0,0.016,0.009,0.016,0.013,10.2,0.018,8.6,0.014,0.029,0.015,0.011,72200.0,7.0,72200.0,0.006,-46.0,1322.0,5.25,6.0,4.0,-45.86,-45.8,1.0
20.284,16.823,55.0,45.0,14.933,18.448,18.639,28.0,7.942,11.545,7.681,7.749,538.6,0.685,1689.6,0.343,1.059,8.808,0.653,96100.0,9.0,96100.0,10.766,-54.7,284.0,885.8,4.0,8.0,-55.57,-56.6,1.0
21.003,16.517,62.0,38.0,14.12,14.9,13.982,18.0,11.142,14.566,14.09,3.95,550.6,14.531,1006.4,10.877,28.036,21.379,4.681,72200.0,7.0,72200.0,11.725,-51.2,900.0,951.0,5.0,11.0,-51.43,-51.6,400.0
22.316,34.387,70.0,30.0,32.108,25.815,32.347,6.0,3.385,48.499,1.28,48.316,215.4,0.303,1745.0,0.465,0.176,1.131,0.267,6000.0,0.0,86700.0,10.203,-42.5,1178.0,833.0,11.0,4.0,-42.86,-42.8,0.0
10.911,8.802,79.0,21.0,8.097,10.255,9.255,9.0,5.871,6.241,7.991,0.104,69.2,3.865,901.2,0.039,11.439,20.77,0.116,286700.0,11.0,286700.0,11.318,-51.5,1059.0,938.8,3.0,5.0,-51.43,-51.8,800.0
6.196,4.931,23.0,77.0,3.998,11.121,6.834,2.0,27.046,1.762,35.904,0.4,2274.0,33.05,630.0,38.072,33.295,46.622,27.784,96100.0,9.0,86500.0,0.113,-41.8,1191.0,117.4,4.0,57.0,-40.0,-40.2,1.0
0.032,0.027,86.0,14.0,0.033,0.04,0.036,1.0,4.963,0.014,4.083,0.022,174.0,2.493,34.8,2.972,0.864,1.554,3.643,258000.0,10.0,286700.0,0.031,-50.9,1018.0,33.8,3.0,6.0,-50.86,-50.8,800.0
5.223,14.352,39.0,61.0,20.609,19.357,5.926,19.0,7.437,31.906,9.247,30.913,1737.2,14.524,494.6,17.038,4.171,2.19,22.362,96100.0,9.0,96100.0,5.254,-47.9,224.0,459.6,2.0,35.0,-48.29,-46.6,1.0
24.23,13.721,45.0,55.0,12.6,21.597,14.167,14.0,18.259,2.766,20.43,8.623,1593.6,17.133,2189.2,14.796,17.761,23.676,18.842,72200.0,7.0,72200.0,0.143,-49.3,612.0,162.6,3.0,33.0,-49.43,-49.8,400.0
96.446,68.374,6.0,94.0,62.586,46.692,75.99,63.0,11.979,32.687,12.01,97.711,718.8,13.419,7512.4,13.54,22.651,8.455,4.067,72200.0,7.0,72200.0,5.431,-43.0,399.0,441.8,1.0,13.0,-43.29,-43.4,1.0
32.097,14.671,37.0,63.0,9.753,8.659,4.823,19.0,15.266,7.093,14.184,0.307,812.8,9.84,2046.0,10.382,12.423,22.262,6.716,258000.0,10.0,162500.0,11.712,-41.0,985.0,975.333,5.0,30.0,-41.29,-41.4,1.0
0.368,6.625,18.0,82.0,9.392,7.862,6.335,3.0,8.785,13.173,8.927,12.373,2394.0,11.006,102.0,0.054,0.361,5.901,32.602,72200.0,7.0,72200.0,0.28,-42.2,356.0,313.6,8.0,66.0,-42.43,-42.2,1.0
0.241,2.044,65.0,35.0,9.832,9.768,0.383,1.0,14.958,5.508,17.353,17.042,1401.4,25.842,92.0,33.2,23.533,6.372,20.794,270800.0,11.0,286700.0,0.072,-48.0,1142.0,74.6,4.0,24.0,-48.43,-48.2,1600.0
41.15,29.846,4.0,96.0,30.363,26.314,36.276,78.0,28.202,12.113,26.221,21.444,393.0,22.244,68.2,10.869,51.618,36.708,4.246,286700.0,11.0,286700.0,5.563,-31.0,145.0,451.2,4.0,11.0,-31.0,-31.0,800.0
3.523,2.942,83.0,17.0,3.973,8.055,2.34,1.0,25.573,2.963,22.44,5.296,155.0,12.103,307.4,10.75,24.653,45.875,0.905,286700.0,11.0,286700.0,0.019,-30.5,319.0,15.2,12.0,4.0,-30.43,-30.4,1.0
34.533,26.592,26.0,74.0,21.342,21.098,29.994,34.0,4.062,15.249,4.608,15.012,429.0,5.564,1544.0,4.902,5.986,5.868,5.804,96100.0,9.0,96100.0,18.248,-36.1,439.0,1491.8,3.0,34.0,-34.43,-33.8,400.0
36.679,21.312,17.0,83.0,12.926,11.655,22.214,49.0,10.74,5.044,12.631,0.248,847.0,11.329,2957.8,12.484,12.893,13.32,8.609,72200.0,7.0,65000.0,1.036,-44.2,402.0,158.2,2.0,22.0,-44.29,-44.2,1.0
44.195,41.096,3.0,97.0,43.83,50.415,28.139,84.0,13.428,50.954,11.843,52.42,1158.6,13.695,756.2,22.092,14.477,0.428,4.516,72200.0,7.0,72200.0,34.596,-50.4,169.0,2791.2,2.0,8.0,-50.14,-50.0,400.0
32.036,46.321,22.0,78.0,42.358,32.881,48.302,55.0,10.699,58.624,1.311,36.049,274.0,1.97,47.0,1.955,0.541,0.487,3.413,72200.0,7.0,72200.0,34.201,-46.7,524.0,2759.4,6.0,10.0,-46.57,-46.6,1.0
0.007,0.007,84.0,16.0,0.007,0.007,0.007,1.0,0.008,0.007,0.008,0.007,6.0,0.008,4.8,0.008,0.009,0.009,0.009,216600.0,9.0,243700.0,0.005,-62.0,1427.0,4.2,6.0,4.0,-62.0,-62.0,1.0
55.129,26.273,3.0,97.0,21.104,22.811,18.474,87.0,8.162,5.217,7.63,6.644,1171.0,7.012,4118.0,10.644,3.896,0.493,6.497,72200.0,7.0,72200.0,4.39,-51.0,72.0,385.0,0.0,7.0,-50.86,-50.8,400.0
2.058,5.907,66.0,34.0,6.183,4.494,6.609,2.0,14.874,9.055,11.005,6.356,912.0,9.88,189.6,8.22,9.473,9.621,11.946,286700.0,11.0,286700.0,0.043,-31.3,900.0,47.4,2.0,25.0,-31.0,-31.0,800.0
11.338,9.203,26.0,74.0,7.47,6.539,8.03,37.0,13.475,8.241,11.86,4.445,1674.2,14.155,489.0,17.124,3.903,3.881,21.439,72200.0,7.0,72200.0,9.706,-49.1,536.0,787.6,1.0,29.0,-49.14,-49.0,400.0
11.144,7.045,72.0,28.0,5.837,4.721,9.983,5.0,1.363,0.007,0.066,3.789,32.6,0.06,954.4,0.122,0.008,0.054,0.049,286700.0,11.0,286700.0,13.778,-48.4,1001.0,1171.0,9.0,5.0,-48.29,-48.2,1.0
6.656,2.261,72.0,28.0,2.825,4.01,0.067,8.0,4.797,0.059,6.648,0.07,265.2,7.356,603.6,7.571,8.966,9.598,5.53,270800.0,11.0,286700.0,0.069,-44.1,145.0,73.6,12.0,7.0,-43.29,-42.2,1.0
0.084,0.071,68.0,32.0,0.073,0.072,0.063,1.0,7.565,0.066,7.82,0.075,509.2,8.234,89.0,6.603,6.347,7.512,11.753,286700.0,11.0,286700.0,0.087,-29.5,869.0,92.2,11.0,10.0,-29.0,-29.0,1.0
13.749,17.964,49.0,51.0,14.066,18.533,22.111,27.0,8.456,18.033,8.411,8.984,814.2,7.412,158.2,7.439,2.471,5.32,12.326,72200.0,7.0,72200.0,15.027,-37.8,165.0,1217.8,6.0,15.0,-37.86,-38.0,1.0
12.936,7.733,78.0,22.0,5.413,7.57,5.066,3.0,1.116,5.197,1.504,3.827,53.6,0.061,1062.4,0.035,0.069,3.27,0.08,270800.0,11.0,286700.0,11.622,-43.5,940.0,941.6,7.0,6.0,-43.86,-43.8,1.0
37.337,34.835,48.0,52.0,22.325,20.802,35.752,36.0,11.368,31.417,7.914,6.805,294.4,1.579,1866.4,0.472,3.894,14.642,0.371,1000.0,0.0,286700.0,11.318,-45.9,223.0,954.4,5.0,7.0,-45.86,-45.8,0.0
39.517,55.394,41.0,59.0,39.074,44.399,76.571,3.0,30.402,50.093,36.855,1.296,2134.4,26.526,3229.2,5.854,32.203,62.335,41.522,286700.0,11.0,286700.0,25.516,-44.5,787.0,2281.2,6.0,39.0,-44.71,-43.4,1.0
0.074,0.072,83.0,17.0,3.587,3.682,0.079,1.0,5.97,0.063,8.06,6.358,470.4,11.717,81.4,11.021,13.321,5.106,10.81,286700.0,11.0,286700.0,0.084,-39.8,57.0,89.0,6.0,9.0,-39.71,-39.6,1.0
23.017,26.882,51.0,49.0,18.933,13.651,31.007,3.0,12.274,26.622,6.961,6.84,897.0,4.824,1772.4,0.447,3.209,5.629,10.817,24000.0,0.0,96100.0,17.297,-53.2,554.0,1408.6,4.0,33.0,-53.86,-53.2,0.0
9.764,5.232,68.0,32.0,4.993,13.807,5.45,2.0,21.126,0.482,27.979,5.527,1230.4,23.373,623.4,25.107,32.373,33.291,12.639,72200.0,7.0,72200.0,6.107,-33.0,1168.0,495.4,6.0,20.0,-33.0,-33.2,1.0
0.076,0.073,80.0,20.0,0.056,0.053,0.073,1.0,7.637,0.069,8.699,0.024,552.8,12.746,79.4,14.043,11.363,2.509,12.832,286700.0,11.0,286700.0,0.076,-50.3,1174.0,78.8,4.0,10.0,-50.29,-50.2,800.0
19.176,13.375,25.0,75.0,8.12,6.367,10.052,25.0,11.245,10.897,9.964,0.22,541.8,4.69,1310.8,0.255,8.584,18.262,5.231,81200.0,7.0,243700.0,15.768,-38.7,980.0,1292.6,5.0,27.0,-38.71,-38.8,1.0
20.783,9.666,31.0,69.0,15.763,18.597,7.896,24.0,15.75,0.32,17.039,18.969,1443.8,21.129,1734.8,22.426,21.939,12.333,19.021,286700.0,11.0,286700.0,0.058,-45.7,420.0,64.4,5.0,31.0,-45.71,-45.6,1.0
0.015,1.274,84.0,16.0,0.776,0.561,0.007,1.0,1.693,3.8,1.679,0.035,19.4,1.102,10.8,0.008,3.001,3.784,0.298,286700.0,11.0,286700.0,0.037,-54.4,1347.0,43.6,4.0,5.0,-53.29,-52.4,800.0
29.903,33.493,35.0,65.0,32.744,25.994,36.135,43.0,9.519,34.44,5.528,37.555,902.6,5.788,1782.8,0.789,0.369,0.245,16.205,96100.0,9.0,96100.0,4.439,-33.8,751.0,363.333,3.0,13.0,-33.57,-33.6,400.0
37.719,36.073,61.0,39.0,22.231,17.361,41.487,16.0,23.092,29.012,18.286,0.272,170.4,5.285,3224.2,5.07,9.845,41.282,0.94,243700.0,10.0,286700.0,38.688,-42.2,315.0,3144.4,12.0,6.0,-43.86,-43.2,1.0
33.352,30.195,23.0,77.0,21.469,21.501,31.541,48.0,22.562,25.691,26.653,3.561,1118.6,12.251,2791.4,3.364,15.817,55.218,17.572,286700.0,11.0,258000.0,0.073,-29.0,542.0,76.6,1.0,22.0,-29.0,-29.0,800.0
1.855,14.139,63.0,37.0,11.948,9.431,16.738,2.0,15.14,23.825,15.547,15.443,1167.4,9.317,262.0,7.943,0.425,15.517,19.583,96100.0,9.0,96100.0,0.061,-32.8,946.0,61.4,5.0,23.0,-33.0,-33.0,1.0
9.998,21.671,60.0,40.0,26.613,22.651,22.37,10.0,8.191,32.646,6.726,33.77,628.2,9.133,838.8,8.58,12.631,5.854,6.188,1000.0,0.0,286700.0,8.322,-45.0,345.0,704.4,8.0,15.0,-45.0,-45.0,0.0
